Competition,Match,Date,Start Time,Innings,Over,Ball,Innings Ball,Batter,Batter ID,Bowler,Bowler ID,Runs,Extra Runs,Bowler Extra Runs,Extra,Penalty Runs,Runs Awarded To,Penalty,Ball Outcome,Line,Length,Shot,Feet,Secondary Feet,Connection,Delivery,Speed,Appeal Type,On-Field Decision,Referral Decision,Wicket,Dismissed Batter,FieldX,FieldY,ArrivalX,ArrivalY,Events,User Events,Around the Wicket,Keeper Up,Fielder1,Fielder1 Events,Fielder1 Position,Fielder2,Fielder2 Events,Fielder2 Position,Fielder3,Fielder3 Events,Fielder3 Position,Fielder4,Fielder4 Events,Fielder4 Position,Batting Hand,Bowler Type,Timestamp,Runs Saved or Lost,Toss Won By,Toss Decision,Ground End,Non-Striker,Non-Striker ID,Team Runs,Team Wickets,Batting Position,Power Play,Day,Session,Pitch Number,Umpire,Result,Winning Team,Losing Team,Batting Team,Bowling Team,Venue,North Boundary,South Boundary,East Boundary,West Boundary,User,Analysis Key Moment,Video Key Moment,Breaks,Temperature C,Humidity,Pressure hPa,Legal Ball,Actual Ball,Free Hit,Partnership Number,Cumulative Batter Balls,Cumulative Batter Runs,Bowling Spell,Bowling Over In Spell,Batter Coming In Over,Run Rate At Start,Run Rate After,Req Run Rate At Start,Req Run Rate After,PitchX,PitchY,ReleaseX,ReleaseY,ReleaseZ,ReleaseX External,ReleaseY External,ReleaseZ External,ReleaseY Vision AI,ReleaseZ Vision AI,BounceSpeed,StumpSpeed,DropSpeed,ImpactX,ImpactY,ImpactZ,LandingX,LandingY,Deviation,SwingAngle,DropAngle,BounceAngle,ReleaseAngle,ReleaseAccelerationY,ReleaseAccelerationZ,PastX,PastY,PastZ,Speed Radar,Speed External,Analyst Pitch Length,Analyst Pitch Line,External PitchX,External PitchY,Analyst Arrival Line,Analyst Arrival Height,Ball Type,Ball Colour,Pitchside Fielder 1 X,Pitchside Fielder 1 Y,Pitchside Fielder 2 X,Pitchside Fielder 2 Y,Pitchside Fielder 3 X,Pitchside Fielder 3 Y,Pitchside Fielder 4 X,Pitchside Fielder 4 Y,Pitchside Fielder 5 X,Pitchside Fielder 5 Y,Pitchside Fielder 6 X,Pitchside Fielder 6 Y,Pitchside Fielder 7 X,Pitchside Fielder 7 Y,Pitchside Fielder 8 X,Pitchside Fielder 8 Y,Pitchside Fielder 9 X,Pitchside Fielder 9 Y
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,13,2,74,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Middle and Leg,Short,Glance,,,,Seam,78.95,,,,,,,,-25.3,127.0,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,84,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,38,58,1,1,,,,,,10.86,-0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,13,3,75,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Off Stump,Full,Pull,,,,Seam,77.72,,,,,,,,98.6,138.7,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,85,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,39,59,1,1,,,,,,2.52,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,13,4,76,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Middle Stump,Yorker,Drive,,,,Seam,87.38,,,,,,,,85.2,100.4,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,85,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,40,59,1,1,,,,,,0.66,-1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,13,5,77,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Middle and Leg,Good Length,Glance,,,,Seam,87.8,,,,,,,,33.3,158.0,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,86,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,41,60,1,1,,,,,,5.93,-0.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,13,6,78,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Full,Missed,,,,Seam,81.36,,,,,,,,118.5,34.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,87,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,42,61,1,1,,,,,,3.65,-0.89,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,14,1,79,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Middle and Off,Full,Drive,,,,Spin,57.18,,,,,,,,-57.8,57.4,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,88,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,43,62,1,2,,,,,,3.01,-0.91,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,14,2,80,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Off Stump,Good Length,Glance,,,,Spin,57.49,,,,,,,,29.6,109.7,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,44,63,1,2,,,,,,5.91,-0.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,14,3,81,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Middle and Off,Back of Length,Swept,,,,Spin,59.52,,,,,,,,-6.9,53.4,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,45,63,1,2,,,,,,7.76,-0.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,18/04/2025,11:00 UTC+0,1,14,4,82,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Outside Leg,Yorker,Swept,,,,Spin,57.55,,,,LBW,Player 3,,,-22.7,134.0,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,3,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,4,46,63,1,2,,,,,,1.44,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,1,37,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Leg Stump,Full,Leave,,,,Seam,86.51,,,,,,,,89.2,69.0,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,71,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,1,0,1,1,,,,,,2.93,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,2,38,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Yorker,Defended,,,,Seam,85.39,,,,,,,,25.5,73.5,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,72,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,2,1,1,1,,,,,,1.4,-1.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,3,39,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Middle Stump,Short,Defended,,,,Seam,78.82,,,,,,,,6.7,118.3,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,73,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,3,2,1,1,,,,,,10.11,0.74,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,4,40,Player 3,batter-003,Player 6,bowler-006,2,0,0,,,,,,Middle and Off,Short,Leave,,,,Seam,87.71,,,,,,,,1.8,96.4,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,75,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,4,4,1,1,,,,,,10.3,0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,5,41,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Back of Length,Cut,,,,Seam,87.39,,,,,,,,61.7,150.7,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,75,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,5,4,1,1,,,,,,8.1,-0.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,7,6,42,Player 3,batter-003,Player 6,bowler-006,3,0,0,,,,,,Off Stump,Short,Leave,,,,Seam,75.0,,,,,,,,-16.6,71.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,78,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,6,7,1,1,,,,,,10.14,0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,1,43,Player 3,batter-003,Player 7,bowler-007,4,0,0,,,,,,Outside Leg,Good Length,Leave,,,,Spin,60.88,,,,,,,,82.1,97.7,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,82,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,7,11,1,2,,,,,,5.89,-0.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,2,44,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Leg Stump,Full,Glance,,,,Spin,59.28,,,,,,,,118.7,121.1,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,83,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,8,12,1,2,,,,,,2.4,-1.14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,3,45,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Middle Stump,Full,Drive,,,,Spin,61.37,,,,,,,,-55.0,81.6,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,83,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,9,12,1,2,,,,,,2.87,-0.97,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,4,46,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Middle Stump,Good Length,Glance,,,,Spin,61.32,,,,,,,,-16.4,125.9,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,83,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,10,12,1,2,,,,,,5.92,-1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,5,47,Player 3,batter-003,Player 7,bowler-007,3,0,0,,,,,,Leg Stump,Full,Leave,,,,Spin,52.29,,,,,,,,103.5,72.3,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,86,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,11,15,1,2,,,,,,2.29,0.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,8,6,48,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Leg Stump,Short,Cut,,,,Spin,53.35,,,,,,,,52.3,89.4,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,87,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,12,16,1,2,,,,,,10.87,0.12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,1,49,Player 3,batter-003,Player 6,bowler-006,2,0,0,,,,,,Outside Leg,Short,Defended,,,,Seam,81.56,,,,,,,,24.0,77.6,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,13,18,1,3,,,,,,9.62,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,2,50,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Off Stump,Good Length,Leave,,,,Seam,84.62,,,,,,,,-5.5,99.6,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,89,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,14,18,1,3,,,,,,4.52,0.06,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,3,51,Player 3,batter-003,Player 6,bowler-006,6,0,0,,,,,,Middle and Leg,Back of Length,Pull,,,,Seam,85.17,,,,,,,,91.4,101.3,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,95,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,15,24,1,3,,,,,,7.54,0.64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,4,52,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Leg Stump,Short,Swept,,,,Seam,84.01,,,,,,,,97.4,58.7,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,96,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,16,25,1,3,,,,,,9.87,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,5,53,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Leg Stump,Full,Glance,,,,Seam,82.59,,,,,,,,-5.9,126.6,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,97,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,17,26,1,3,,,,,,3.14,0.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,9,6,54,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Leg Stump,Full,Missed,,,,Seam,78.05,,,,,,,,57.4,65.4,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,98,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,18,27,1,3,,,,,,3.88,-0.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,1,55,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Off Stump,Good Length,Defended,,,,Spin,57.35,,,,,,,,-6.4,46.3,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,98,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,19,27,1,4,,,,,,4.54,-1.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,2,56,Player 3,batter-003,Player 7,bowler-007,4,0,0,,,,,,Middle and Off,Yorker,Swept,,,,Spin,56.94,,,,,,,,-0.8,133.9,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,102,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,20,31,1,4,,,,,,0.8,-0.84,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,3,57,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Outside Off,Yorker,Glance,,,,Spin,61.52,,,,,,,,87.4,39.3,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,103,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,21,32,1,4,,,,,,0.93,0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,4,58,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Outside Off,Full,Defended,,,,Spin,55.82,,,,,,,,125.2,122.9,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,103,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,22,32,1,4,,,,,,3.97,-0.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,5,59,Player 3,batter-003,Player 7,bowler-007,6,0,0,,,,,,Leg Stump,Back of Length,Defended,,,,Spin,53.99,,,,,,,,39.0,157.7,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,109,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,23,38,1,4,,,,,,7.44,1.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,10,6,60,Player 3,batter-003,Player 7,bowler-007,1,0,0,,,,,,Leg Stump,Good Length,Defended,,,,Spin,59.28,,,,,,,,-11.9,113.0,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,110,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,24,39,1,4,,,,,,6.65,-0.82,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,1,61,Player 3,batter-003,Player 6,bowler-006,1,0,0,,,,,,Leg Stump,Yorker,Swept,,,,Seam,75.58,,,,,,,,1.7,51.8,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,111,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,25,40,1,5,,,,,,1.62,-0.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,2,62,Player 3,batter-003,Player 6,bowler-006,2,0,0,,,,,,Middle and Leg,Yorker,Missed,,,,Seam,87.56,,,,,,,,70.8,50.1,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,26,42,1,5,,,,,,1.01,-0.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,3,63,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Full,Drive,,,,Seam,78.74,,,,,,,,-48.6,113.8,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,3,No,3,27,42,1,5,,,,,,3.1,0.45,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,4,64,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Outside Leg,Back of Length,Leave,,,,Seam,85.04,,,,,,,,93.0,87.0,,,Yes,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,4,No,3,28,42,1,5,,,,,,7.42,1.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,5,65,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Middle Stump,Back of Length,Missed,,,,Seam,86.58,,,,,,,,46.2,100.6,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,5,No,3,29,42,1,5,,,,,,7.64,-0.88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,11,6,66,Player 3,batter-003,Player 6,bowler-006,0,0,0,,,,,,Middle and Off,Short,Cut,,,,Seam,84.25,,,,,,,,-46.9,50.2,,,No,No,,,,,,,,,,,,,RHB,RFM,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,6,No,3,30,42,1,5,,,,,,9.37,-0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,12,1,67,Player 3,batter-003,Player 7,bowler-007,0,0,0,,,,,,Middle Stump,Short,Cut,,,,Spin,58.38,,,,,,,,107.8,110.6,,,No,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,113,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,1,No,3,31,42,1,6,,,,,,9.73,-1.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
County Championship,County 1 v County 2,02/05/2025,11:00 UTC+0,1,12,2,68,Player 3,batter-003,Player 7,bowler-007,6,0,0,,,,,,Middle and Leg,Short,Swept,,,,Spin,58.58,,,,,,,,-23.9,118.8,,,Yes,No,,,,,,,,,,,,,RHB,LOB,20250418 11:00:00.000,,County 1,Bat,Pavilion,,,119,2,3,,1,1,,,County 2 won by 6 wickets,,,County 1,County 2,Example Ground,,,,,,,,,,,,Yes,2,No,3,32,48,1,6,,,,,,9.48,0.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
